serie Name,serie Code,país Name,país Code,2000 [YR2000],2012 [YR2012],2017 [YR2017]
"Cause of death, by injury, ages 15-34, female  (% of relevant age group)",SH.DTH.INJR.1534.FE.ZS,El Salvador,SLV,35.7,..,..
"Cause of death, by injury, ages 15-34, male (% of relevant age group)",SH.DTH.INJR.1534.MA.ZS,Uruguay,URY,66.1,..,..
"Cause of death, by injury, ages 15-34, male (% of relevant age group)",SH.DTH.INJR.1534.MA.ZS,Argentina,ARG,62.7,..,..
"Cause of death, by injury, ages 15-34, male (% of relevant age group)",SH.DTH.INJR.1534.MA.ZS,Bulgaria,BGR,52.6,..,..
"Cause of death, by injury, ages 15-34, male (% of relevant age group)",SH.DTH.INJR.1534.MA.ZS,El Salvador,SLV,64.7,..,..
"Cause of death, by injury, ages 35-59, female (% of relevant age group)",SH.DTH.INJR.3559.FE.ZS,Uruguay,URY,8.8,..,..
"Cause of death, by injury, ages 35-59, female (% of relevant age group)",SH.DTH.INJR.3559.FE.ZS,Argentina,ARG,7,..,..
"Cause of death, by injury, ages 35-59, female (% of relevant age group)",SH.DTH.INJR.3559.FE.ZS,Bulgaria,BGR,6.5,..,..
"Cause of death, by injury, ages 35-59, female (% of relevant age group)",SH.DTH.INJR.3559.FE.ZS,El Salvador,SLV,10.9,..,..
"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,Uruguay,URY,18,..,..
"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,Argentina,ARG,15.4,..,..
"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,Bulgaria,BGR,12.6,..,..
"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,El Salvador,SLV,29.1,..,..
"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,Uruguay,URY,50.7,..,..
"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,Argentina,ARG,45.8,..,..
"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,Bulgaria,BGR,57.4,..,..
"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,El Salvador,SLV,39.5,..,..
"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,Uruguay,URY,22.5,..,..
"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,Argentina,ARG,25.7,..,..
"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,Bulgaria,BGR,40.4,..,..
"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,El Salvador,SLV,25,..,..
"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,Uruguay,URY,85.8,..,..
"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,Argentina,ARG,84.4,..,..
"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,Bulgaria,BGR,90.4,..,..
"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,El Salvador,SLV,76,..,..
"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,Uruguay,URY,75.6,..,..
"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,Argentina,ARG,76.4,..,..
"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,Bulgaria,BGR,83.7,..,..
"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,El Salvador,SLV,57.6,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Uruguay,URY,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Argentina,ARG,..,3.486703,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Bulgaria,BGR,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,El Salvador,SLV,..,4,..
"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,Uruguay,URY,..,..,..
"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,Argentina,ARG,..,6.394649,..
"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,Bulgaria,BGR,..,..,..
"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,El Salvador,SLV,..,10,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Uruguay,URY,..,..,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Argentina,ARG,..,..,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Bulgaria,BGR,5986,3047,16813
"Children out of school, primary, female",SE.PRM.UNER.FE,El Salvador,SLV,30470,..,49111
"Children out of school, primary, male",SE.PRM.UNER.MA,Uruguay,URY,..,..,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Argentina,ARG,..,..,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Bulgaria,BGR,3008,3342,17828
"Children out of school, primary, male",SE.PRM.UNER.MA,El Salvador,SLV,32168,..,53627
"Coming up with emergency funds: not possible, female  (% age 15+)",fin24b.t.a.2,Uruguay,URY,..,..,59.6883964538574
"Coming up with emergency funds: not possible, female  (% age 15+)",fin24b.t.a.2,Argentina,ARG,..,..,70.823486328125
"Coming up with emergency funds: not possible, female  (% age 15+)",fin24b.t.a.2,Bulgaria,BGR,..,..,31.9337520599365
"Coming up with emergency funds: not possible, female  (% age 15+)",fin24b.t.a.2,El Salvador,SLV,..,..,60.1887512207031
"Coming up with emergency funds: not possible, male (% age 15+)",fin24b.t.a.1,Uruguay,URY,..,..,39.9012069702148
"Coming up with emergency funds: not possible, male (% age 15+)",fin24b.t.a.1,Argentina,ARG,..,..,53.0182342529297
"Coming up with emergency funds: not possible, male (% age 15+)",fin24b.t.a.1,Bulgaria,BGR,..,..,28.1347694396973
"Coming up with emergency funds: not possible, male (% age 15+)",fin24b.t.a.1,El Salvador,SLV,..,..,47.6501007080078
"Coming up with emergency funds: possible, female (% age 15+)",fin24a.t.a.2,Uruguay,URY,..,..,38.6363716125488
"Coming up with emergency funds: possible, female (% age 15+)",fin24a.t.a.2,Argentina,ARG,..,..,25.7670135498047
"Coming up with emergency funds: possible, female (% age 15+)",fin24a.t.a.2,Bulgaria,BGR,..,..,59.4879455566406
"Coming up with emergency funds: possible, female (% age 15+)",fin24a.t.a.2,El Salvador,SLV,..,..,37.810604095459
"Coming up with emergency funds: possible, male (% age 15+)",fin24a.t.a.1,Uruguay,URY,..,..,57.0393371582031
"Coming up with emergency funds: possible, male (% age 15+)",fin24a.t.a.1,Argentina,ARG,..,..,43.5614051818848
"Coming up with emergency funds: possible, male (% age 15+)",fin24a.t.a.1,Bulgaria,BGR,..,..,63.6331977844238
"Coming up with emergency funds: possible, male (% age 15+)",fin24a.t.a.1,El Salvador,SLV,..,..,50.4487571716309
"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,Uruguay,URY,..,..,..
"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,Argentina,ARG,..,100,..
"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,Bulgaria,BGR,..,100,..
"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,El Salvador,SLV,..,..,..
"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,Uruguay,URY,..,..,..
"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,Argentina,ARG,..,100,..
"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,Bulgaria,BGR,..,100,..
"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,El Salvador,SLV,..,..,..
"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,Uruguay,URY,..,..,..
"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,Argentina,ARG,..,55.4,..
"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,Bulgaria,BGR,..,..,..
"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,El Salvador,SLV,..,..,..
"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,Uruguay,URY,..,..,..
"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,Argentina,ARG,..,53.5,..
"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,Bulgaria,BGR,..,..,..
"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,El Salvador,SLV,..,..,..
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Uruguay,URY,2.36999988555908,1.9099999666214,1.01999998092651
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Argentina,ARG,1.83000004291534,0.850000023841858,0.980000019073486
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Bulgaria,BGR,2.41000008583069,1.14999997615814,1.07000005245209
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,El Salvador,SLV,7.36999988555908,7.98999977111816,8.14000034332275
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,Uruguay,URY,0.790000021457672,0.699999988079071,0.569999992847443
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,Argentina,ARG,0.680000007152557,0.340000003576279,0.310000002384186
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,Bulgaria,BGR,1.13999998569489,0.550000011920929,0.529999971389771
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,El Salvador,SLV,8.26000022888184,7.55999994277954,6.15000009536743
"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,Uruguay,URY,..,24,22.5
"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,Argentina,ARG,..,15.4,10.4
"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,Bulgaria,BGR,..,1.9,1.2
"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,El Salvador,SLV,..,45.7,41.4
"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,Uruguay,URY,..,24,22.5
"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,Argentina,ARG,..,15.4,10.4
"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,Bulgaria,BGR,..,1.9,1.2
"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,El Salvador,SLV,..,45.7,41.4
"Credit card ownership, female  (% age 15+)",fin7.t.a.2,Uruguay,URY,..,..,42.0975914001465
"Credit card ownership, female  (% age 15+)",fin7.t.a.2,Argentina,ARG,..,..,21.7228908538818
"Credit card ownership, female  (% age 15+)",fin7.t.a.2,Bulgaria,BGR,..,..,11.9931907653809
"Credit card ownership, female  (% age 15+)",fin7.t.a.2,El Salvador,SLV,..,..,4.30278539657593
"Credit card ownership, male (% age 15+)",fin7.t.a.1,Uruguay,URY,..,..,38.8521461486816
"Credit card ownership, male (% age 15+)",fin7.t.a.1,Argentina,ARG,..,..,26.4261779785156
"Credit card ownership, male (% age 15+)",fin7.t.a.1,Bulgaria,BGR,..,..,15.278431892395
"Credit card ownership, male (% age 15+)",fin7.t.a.1,El Salvador,SLV,..,..,7.29326915740967
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Uruguay,URY,0,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Argentina,ARG,0,0,0
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Bulgaria,BGR,0,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,El Salvador,SLV,1,1,1
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Uruguay,URY,9.417,9.376,9.461
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Argentina,ARG,7.845,7.68,7.616
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Bulgaria,BGR,14.1,15,15.5
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,El Salvador,SLV,6.772,6.891,7.011
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Uruguay,URY,..,..,51.6429481506348
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Argentina,ARG,..,..,43.5889854431152
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Bulgaria,BGR,..,..,69.6130599975586
"Debit card ownership, female (% age 15+)",fin2.t.a.2,El Salvador,SLV,..,..,13.0327014923096
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Uruguay,URY,..,..,60.701000213623
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Argentina,ARG,..,..,38.9451789855957
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Bulgaria,BGR,..,..,69.0812683105469
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,El Salvador,SLV,..,..,26.1018543243408
Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,Uruguay,URY,..,..,..
Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,Argentina,ARG,..,..,..
Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,Bulgaria,BGR,..,..,..
Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,El Salvador,SLV,..,..,..
Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,Uruguay,URY,..,..,..
Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,Argentina,ARG,..,..,..
Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,Bulgaria,BGR,..,..,..
Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,El Salvador,SLV,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Uruguay,URY,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Argentina,ARG,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,Bulgaria,BGR,..,..,..
Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,El Salvador,SLV,..,..,..
Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,Uruguay,URY,..,..,..
Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,Argentina,ARG,..,..,..
Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,Bulgaria,BGR,..,..,..
Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,El Salvador,SLV,..,..,..
Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,Uruguay,URY,..,..,..
Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,Argentina,ARG,..,..,..
Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,Bulgaria,BGR,..,..,..
Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,El Salvador,SLV,..,..,..
Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,Uruguay,URY,..,..,..
Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,Argentina,ARG,..,..,..
Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,Bulgaria,BGR,..,..,..
Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,El Salvador,SLV,..,..,..
Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,Uruguay,URY,..,..,..
Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,Argentina,ARG,..,..,..
Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,Bulgaria,BGR,..,..,..
Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,El Salvador,SLV,..,..,..
Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,Uruguay,URY,..,..,..
Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,Argentina,ARG,..,..,..
Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,Bulgaria,BGR,..,..,..
Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,El Salvador,SLV,..,..,..
Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,Uruguay,URY,..,..,..
Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,Argentina,ARG,..,..,..
Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,Bulgaria,BGR,..,..,..
Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,El Salvador,SLV,..,..,..
Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,Uruguay,URY,..,..,..
Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,Argentina,ARG,..,..,..
